REFT;2677;3350540057
GPST;2678;3417015045
REFT;2678;3450539333
GPST;2679;3517014322
REFT;2679;3550538609
GPST;2680;3617013599
REFT;2680;3650537886
GPST;2681;3717012876
REFT;2681;3750537164
GPST;2682;3817012154
REFT;2682;3850536442
GPST;2683;3917011432
REFT;2683;3950535719
GPST;2684;4017010711
REFT;2684;4050534997
GPST;2685;4117009987
REFT;2685;4150534276
GPST;2686;4217009267
REFT;2686;4250533555
GPST;2687;22041244
REFT;2687;55565529
GPST;2688;122040514
REFT;2688;155564800
GPST;2689;222039786
REFT;2689;255564071
GPST;2690;322039058
REFT;2690;355563343
GPST;2691;422038330
REFT;2691;455562617
GPST;2692;522037604
REFT;2692;555561891
GPST;2693;622036879
REFT;2693;655561165
GPST;2694;722036153
REFT;2694;755560440
GPST;2695;822035429
REFT;2695;855559716
GPST;2696;922034706
REFT;2696;955558993
GPST;2697;1022033981
REFT;2697;1055558270
GPST;2698;1122033259
REFT;2698;1155557548
GPST;2699;1222032538
REFT;2699;1255556826
GPST;2700;1322031816
REFT;2700;1355556106
GPST;2701;1422031098
REFT;2701;1455555384
GPST;2702;1522030369
REFT;2702;1555554658
GPST;2703;1622029644
REFT;2703;1655553932
GPST;2704;1722028918
REFT;2704;1755553205
GPST;2705;1822028190
REFT;2705;1855552480
GPST;2706;1922027465
REFT;2706;1955551754
GPST;2707;2022026741
REFT;2707;2055551030
GPST;2708;2122026016
REFT;2708;2155550305
GPST;2709;2222025292
REFT;2709;2255549581
GPST;2710;2322024569
REFT;2710;2355548858
GPST;2711;2422023844
REFT;2711;2455548135
GPST;2712;2522023124
REFT;2712;2555547414
GPST;2713;2622022404
REFT;2713;2655546694
GPST;2714;2722021684
REFT;2714;2755545971
GPST;2715;2822020954
REFT;2715;2855545243
GPST;2716;2922020228
REFT;2716;2955544516
GPST;2717;3022019502
REFT;2717;3055543789
GPST;2718;3122018777
REFT;2718;3155543063
GPST;2719;3222018050
REFT;2719;3255542338
GPST;2720;3322017325
REFT;2720;3355541613
GPST;2721;3422016602
REFT;2721;3455540889
GPST;2722;3522015879
REFT;2722;3555540166
GPST;2723;3622015154
REFT;2723;3655539443
GPST;2724;3722014434
REFT;2724;3755538722
GPST;2725;3822013713
REFT;2725;3855538001
GPST;2726;3922012991
REFT;2726;3955537280
GPST;2727;4022012271
REFT;2727;4055536560
GPST;2728;4122011550
REFT;2728;4155535835
GPST;2729;4222010821
REFT;2729;4255535107
GPST;2730;27042798
REFT;2730;60567084
GPST;2731;127042072
REFT;2731;160566358
GPST;2732;227041344
REFT;2732;260565631
GPST;2733;327040619
REFT;2733;360564906
GPST;2734;427039895
REFT;2734;460564181
GPST;2735;527039169
REFT;2735;560563457
GPST;2736;627038447
REFT;2736;660562735
GPST;2737;727037725
REFT;2737;760562012
GPST;2738;827037001
REFT;2738;860561290
GPST;2739;927036280
REFT;2739;960560568
GPST;2740;1027035558
REFT;2740;1060559846
GPST;2741;1127034837
REFT;2741;1160559124
GPST;2742;1227034116
REFT;2742;1260558399
GPST;2743;1327033385
REFT;2743;1360557670
GPST;2744;1427032657
REFT;2744;1460556943
GPST;2745;1527031932
REFT;2745;1560556217
GPST;2746;1627031206
REFT;2746;1660555490
GPST;2747;1727030480
REFT;2747;1760554764
GPST;2748;1827029756
REFT;2748;1860554039
GPST;2749;1927029030
REFT;2749;1960553316
GPST;2750;2027028307
REFT;2750;2060552592
GPST;2751;2127027584
REFT;2751;2160551868
GPST;2752;2227026860
REFT;2752;2260551145
GPST;2753;2327026137
REFT;2753;2360550422
GPST;2754;2427025414
REFT;2754;2460549701
GPST;2755;2527024693
REFT;2755;2560548980
GPST;2756;2627023974
REFT;2756;2660548257
GPST;2757;2727023245
REFT;2757;2760547531
GPST;2758;2827022519
REFT;2758;2860546804
GPST;2759;2927021793
REFT;2759;2960546077
GPST;2760;3027021068
REFT;2760;3060545352
GPST;2761;3127020342
REFT;2761;3160544627
GPST;2762;3227019618
REFT;2762;3260543904
GPST;2763;3327018895
REFT;2763;3360543180
GPST;2764;3427018170
REFT;2764;3460542456
GPST;2765;3527017447
REFT;2765;3560541733
GPST;2766;3627016726
REFT;2766;3660541011
GPST;2767;3727016002
REFT;2767;3760540290
GPST;2768;3827015282
REFT;2768;3860539569
GPST;2769;3927014560
REFT;2769;3960538843
GPST;2770;4027013832
REFT;2770;4060538115
GPST;2771;4127013102
REFT;2771;4160537387
GPST;2772;4227012375
REFT;2772;4260536660
GPST;2773;32044353
REFT;2773;65568637
GPST;2774;132043625
REFT;2774;165567911
GPST;2775;232042899
REFT;2775;265567184
GPST;2776;332042174
REFT;2776;365566459
GPST;2777;432041451
REFT;2777;465565735
GPST;2778;532040725
REFT;2778;565565011
GPST;2779;632040002
REFT;2779;665564288
GPST;2780;732039280
REFT;2780;765563565
GPST;2781;832038557
REFT;2781;865562843
GPST;2782;932037836
REFT;2782;965562123
GPST;2783;1032037116
REFT;2783;1065561400
GPST;2784;1132036388
REFT;2784;1165560674
GPST;2785;1232035664
REFT;2785;1265559949
GPST;2786;1332034939
REFT;2786;1365559223
GPST;2787;1432034213
REFT;2787;1465558499
GPST;2788;1532033490
REFT;2788;1565557775
GPST;2789;1632032767
REFT;2789;1665557052
GPST;2790;1732032042
REFT;2790;1765556328
GPST;2791;1832031320
REFT;2791;1865555606
GPST;2792;1932030600
REFT;2792;1965554886
GPST;2793;2032029878
REFT;2793;2065554166
GPST;2794;2132029160
REFT;2794;2165553447
GPST;2795;2232028442
REFT;2795;2265552728
GPST;2796;2332027718
REFT;2796;2365552004
GPST;2797;2432026994
REFT;2797;2465551278
GPST;2798;2532026269
REFT;2798;2565550553
GPST;2799;2632025543
REFT;2799;2665549829
GPST;2800;2732024820
REFT;2800;2765549105
GPST;2801;2832024098
REFT;2801;2865548383
GPST;2802;2932023374
REFT;2802;2965547661
GPST;2803;3032022653
REFT;2803;3065546939
GPST;2804;3132021931
REFT;2804;3165546219
GPST;2805;3232021211
REFT;2805;3265545499
GPST;2806;3332020493
REFT;2806;3365544780
GPST;2807;3432019774
REFT;2807;3465544063
GPST;2808;3532019057
REFT;2808;3565543345
GPST;2809;3632018335
REFT;2809;3665542619
GPST;2810;3732017609
REFT;2810;3765541895
GPST;2811;3832016887
REFT;2811;3865541172
GPST;2812;3932016164
REFT;2812;3965540449
GPST;2813;4032015439
REFT;2813;4065539725
GPST;2814;4132014718
REFT;2814;4165539004
GPST;2815;4232013997
REFT;2815;4265538282
GPST;2816;37045978
REFT;2816;70570265
GPST;2817;137045258
REFT;2817;170569544
GPST;2818;237044537
REFT;2818;270568823
GPST;2819;337043815
REFT;2819;370568102
GPST;2820;437043096
REFT;2820;470567382
GPST;2821;537042377
REFT;2821;570566663
GPST;2822;637041652
REFT;2822;670565936
GPST;2823;737040926
REFT;2823;770565210
GPST;2824;837040198
REFT;2824;870564484
GPST;2825;937039473
REFT;2825;970563758
GPST;2826;1037038749
REFT;2826;1070563033
GPST;2827;1137038023
REFT;2827;1170562309
GPST;2828;1237037300
REFT;2828;1270561586
GPST;2829;1337036577
REFT;2829;1370560862
GPST;2830;1437035853
REFT;2830;1470560139
GPST;2831;1537035131
REFT;2831;1570559417
GPST;2832;1637034410
REFT;2832;1670558695
GPST;2833;1737033688
REFT;2833;1770557975
GPST;2834;1837032969
REFT;2834;1870557255
GPST;2835;1937032249
REFT;2835;1970556535
GPST;2836;2037031526
REFT;2836;2070555810
GPST;2837;2137030799
REFT;2837;2170555083
GPST;2838;2237030074
REFT;2838;2270554357
GPST;2839;2337029347
REFT;2839;2370553631
GPST;2840;2437028622
REFT;2840;2470552906
GPST;2841;2537027896
REFT;2841;2570552182
GPST;2842;2637027173
REFT;2842;2670551458
GPST;2843;2737026449
REFT;2843;2770550734
GPST;2844;2837025727
REFT;2844;2870550011
GPST;2845;2937025003
REFT;2845;2970549288
GPST;2846;3037024281
REFT;2846;3070548566
GPST;2847;3137023558
REFT;2847;3170547845
GPST;2848;3237022837
REFT;2848;3270547124
GPST;2849;3337022118
REFT;2849;3370546403
GPST;2850;3437021396
REFT;2850;3470545683
GPST;2851;3537020672
REFT;2851;3570544956
GPST;2852;3637019947
REFT;2852;3670544231
GPST;2853;3737019221
REFT;2853;3770543508
GPST;2854;3837018498
REFT;2854;3870542784
GPST;2855;3937017776
REFT;2855;3970542060
GPST;2856;4037017053
REFT;2856;4070541338
GPST;2857;4137016330
REFT;2857;4170540617
GPST;2858;4237015610
REFT;2858;4270539895
GPST;2859;42047591
REFT;2859;75571878
GPST;2860;142046871
REFT;2860;175571157
GPST;2861;242046151
REFT;2861;275570437
GPST;2862;342045431
REFT;2862;375569716
GPST;2863;442044704
REFT;2863;475568989
GPST;2864;542043978
REFT;2864;575568263
GPST;2865;642043254
REFT;2865;675567538
GPST;2866;742042531
REFT;2866;775566815
GPST;2867;842041809
REFT;2867;875566092
GPST;2868;942041084
REFT;2868;975565369
GPST;2869;1042040362
REFT;2869;1075564646
GPST;2870;1142039640
REFT;2870;1175563923
GPST;2871;1242038916
REFT;2871;1275563202
GPST;2872;1342038196
REFT;2872;1375562481
GPST;2873;1442037476
REFT;2873;1475561761
GPST;2874;1542036758
REFT;2874;1575561042
GPST;2875;1642036034
REFT;2875;1675560317
GPST;2876;1742035307
REFT;2876;1775559590
GPST;2877;1842034581
REFT;2877;1875558864
GPST;2878;1942033857
REFT;2878;1975558139
GPST;2879;2042033130
REFT;2879;2075557414
GPST;2880;2142032406
REFT;2880;2175556689
GPST;2881;2242031680
REFT;2881;2275555964
GPST;2882;2342030956
REFT;2882;2375555240
GPST;2883;2442030234
REFT;2883;2475554518
GPST;2884;2542029510
REFT;2884;2575553795
GPST;2885;2642028789
REFT;2885;2675553073
GPST;2886;2742028067
REFT;2886;2775552351
GPST;2887;2842027347
REFT;2887;2875551631
GPST;2888;2942026625
REFT;2888;2975550910
GPST;2889;3042025905
REFT;2889;3075550190
GPST;2890;3142025187
REFT;2890;3175549470
GPST;2891;3242024460
REFT;2891;3275548743
GPST;2892;3342023735
REFT;2892;3375548018
GPST;2893;3442023010
REFT;2893;3475547293
GPST;2894;3542022285
REFT;2894;3575546569
GPST;2895;3642021562
REFT;2895;3675545847
GPST;2896;3742020840
REFT;2896;3775545124
GPST;2897;3842020118
REFT;2897;3875544401
GPST;2898;3942019394
REFT;2898;3975543680
GPST;2899;4042018674
REFT;2899;4075542960
GPST;2900;4142017956
REFT;2900;4175542241
GPST;2901;4242017236
REFT;2901;4275541523
GPST;2902;47049222
REFT;2902;80573508
GPST;2903;147048504
REFT;2903;180572790
GPST;2904;247047783
REFT;2904;280572066
GPST;2905;347047057
REFT;2905;380571342
GPST;2906;447046333
REFT;2906;480570617
GPST;2907;547045610
REFT;2907;580569894
GPST;2908;647044887
REFT;2908;680569170
GPST;2909;747044162
REFT;2909;780568447
GPST;2910;847043440
REFT;2910;880567725
GPST;2911;947042719
REFT;2911;980567003
GPST;2912;1047041997
REFT;2912;1080566281
GPST;2913;1147041276
REFT;2913;1180565560
GPST;2914;1247040554
REFT;2914;1280564839
GPST;2915;1347039835
REFT;2915;1380564120
GPST;2916;1447039116
REFT;2916;1480563398
GPST;2917;1547038391
REFT;2917;1580562673
GPST;2918;1647037664
REFT;2918;1680561947
GPST;2919;1747036939
REFT;2919;1780561222
GPST;2920;1847036215
REFT;2920;1880560497
GPST;2921;1947035489
REFT;2921;1980559774
GPST;2922;2047034767
REFT;2922;2080559051
GPST;2923;2147034045
REFT;2923;2180558329
GPST;2924;2247033324
REFT;2924;2280557607
GPST;2925;2347032602
REFT;2925;2380556887
GPST;2926;2447031882
REFT;2926;2480556167
GPST;2927;2547031163
REFT;2927;2580555448
GPST;2928;2647030443
REFT;2928;2680554729
GPST;2929;2747029723
REFT;2929;2780554006
GPST;2930;2847028998
REFT;2930;2880553281
GPST;2931;2947028273
REFT;2931;2980552555
GPST;2932;3047027549
REFT;2932;3080551831
GPST;2933;3147026824
REFT;2933;3180551107
GPST;2934;3247026101
REFT;2934;3280550384
GPST;2935;3347025378
REFT;2935;3380549660
GPST;2936;3447024655
REFT;2936;3480548937
GPST;2937;3547023931
REFT;2937;3580548215
GPST;2938;3647023210
REFT;2938;3680547494
GPST;2939;3747022490
REFT;2939;3780546774
GPST;2940;3847021772
REFT;2940;3880546055
GPST;2941;3947021051
REFT;2941;3980545336
GPST;2942;4047020330
REFT;2942;4080544611
GPST;2943;4147019606
REFT;2943;4180543887
GPST;2944;4247018882
REFT;2944;4280543163
GPST;2945;52050860
REFT;2945;85575143
GPST;2946;152050138
REFT;2946;185574421
GPST;2947;252049417
REFT;2947;285573699
GPST;2948;352048696
REFT;2948;385572977
GPST;2949;452047974
REFT;2949;485572257
GPST;2950;552047254
REFT;2950;585571536
GPST;2951;652046534
REFT;2951;685570816
GPST;2952;752045813
REFT;2952;785570097
GPST;2953;852045095
REFT;2953;885569378
GPST;2954;952044377
REFT;2954;985568660
GPST;2955;1052043653
REFT;2955;1085567934
GPST;2956;1152042928
REFT;2956;1185567209
GPST;2957;1252042203
REFT;2957;1285566484
GPST;2958;1352041479
REFT;2958;1385565760
GPST;2959;1452040754
REFT;2959;1485565036
GPST;2960;1552040031
REFT;2960;1585564313
GPST;2961;1652039309
REFT;2961;1685563590
GPST;2962;1752038585
REFT;2962;1785562868
GPST;2963;1852037864
REFT;2963;1885562147
GPST;2964;1952037142
REFT;2964;1985561427
GPST;2965;2052036423
REFT;2965;2085560707
GPST;2966;2152035704
REFT;2966;2185559987
GPST;2967;2252034983
REFT;2967;2285559268
GPST;2968;2352034265
REFT;2968;2385558548
GPST;2969;2452033542
REFT;2969;2485557824
GPST;2970;2552032817
REFT;2970;2585557100
GPST;2971;2652032094
REFT;2971;2685556377
GPST;2972;2752031371
REFT;2972;2785555653
GPST;2973;2852030648
REFT;2973;2885554930
GPST;2974;2952029923
REFT;2974;2985554207
GPST;2975;3052029202
REFT;2975;3085553485
GPST;2976;3152028481
REFT;2976;3185552764
GPST;2977;3252027759
REFT;2977;3285552043
GPST;2978;3352027039
REFT;2978;3385551323
GPST;2979;3452026321
REFT;2979;3485550605
GPST;2980;3552025601
REFT;2980;3585549887
GPST;2981;3652024884
REFT;2981;3685549169
GPST;2982;3752024165
REFT;2982;3785548447
GPST;2983;3852023440
REFT;2983;3885547723
GPST;2984;3952022717
REFT;2984;3985547000
GPST;2985;4052021995
REFT;2985;4085546278
GPST;2986;4152021273
REFT;2986;4185545557
GPST;2987;4252020552
REFT;2987;4285544836
GPST;2988;57052533
REFT;2988;90576818
GPST;2989;157051813
REFT;2989;190576098
GPST;2990;257051094
REFT;2990;290575379
GPST;2991;357050373
REFT;2991;390574660
GPST;2992;457049655
REFT;2992;490573941
GPST;2993;557048938
REFT;2993;590573224
GPST;2994;657048220
REFT;2994;690572507
GPST;2995;757047503
REFT;2995;790571788
GPST;2996;857046780
REFT;2996;890571064
GPST;2997;957046055
REFT;2997;990570341
GPST;2998;1057045333
REFT;2998;1090569618
GPST;2999;1157044611
REFT;2999;1190568896
GPST;3000;1257043888
REFT;3000;1290568174
GPST;3001;1357043168
REFT;3001;1390567453
GPST;3002;1457042448
REFT;3002;1490566733
GPST;3003;1557041726
REFT;3003;1590566013
GPST;3004;1657041008
REFT;3004;1690565294
GPST;3005;1757040289
REFT;3005;1790564575
GPST;3006;1857039569
REFT;3006;1890563856
GPST;3007;1957038851
REFT;3007;1990563138
GPST;3008;2057038135
REFT;3008;2090562420
GPST;3009;2157037410
REFT;3009;2190561696
GPST;3010;2257036687
REFT;3010;2290560972
GPST;3011;2357035964
REFT;3011;2390560248
GPST;3012;2457035239
REFT;3012;2490559525
GPST;3013;2557034516
REFT;3013;2590558802
GPST;3014;2657033793
REFT;3014;2690558080
GPST;3015;2757033073
REFT;3015;2790557360
GPST;3016;2857032353
REFT;3016;2890556639
GPST;3017;2957031630
REFT;3017;2990555918
GPST;3018;3057030911
REFT;3018;3090555198
GPST;3019;3157030191
REFT;3019;3190554478
GPST;3020;3257029471
REFT;3020;3290553759
GPST;3021;3357028753
REFT;3021;3390553041
GPST;3022;3457028036
REFT;3022;3490552324
GPST;3023;3557027313
REFT;3023;3590551599
GPST;3024;3657026590
REFT;3024;3690550876
GPST;3025;3757025865
REFT;3025;3790550153
GPST;3026;3857025144
REFT;3026;3890549431
GPST;3027;3957024422
REFT;3027;3990548709
GPST;3028;4057023699
REFT;3028;4090547987
GPST;3029;4157022979
REFT;3029;4190547267
GPST;3030;4257022259
REFT;3030;4290546547
GPST;3031;62054241
REFT;3031;95578530
GPST;3032;162053522
REFT;3032;195577810
GPST;3033;262052803
REFT;3033;295577091
GPST;3034;362052082
REFT;3034;395576372
GPST;3035;462051363
REFT;3035;495575653
GPST;3036;562050640
REFT;3036;595574926
GPST;3037;662049915
REFT;3037;695574201
GPST;3038;762049189
REFT;3038;795573477
GPST;3039;862048466
REFT;3039;895572754
GPST;3040;962047743
REFT;3040;995572031
GPST;3041;1062047021
REFT;3041;1095571309
GPST;3042;1162046298
REFT;3042;1195570587
GPST;3043;1262045578
REFT;3043;1295569868
GPST;3044;1362044859
REFT;3044;1395569148
GPST;3045;1462044140
REFT;3045;1495568428
GPST;3046;1562043418
REFT;3046;1595567708
GPST;3047;1662042700
REFT;3047;1695566989
GPST;3048;1762041982
REFT;3048;1795566271
GPST;3049;1862041260
REFT;3049;1895565547
GPST;3050;1962040536
REFT;3050;1995564823
GPST;3051;2062039812
REFT;3051;2095564100
GPST;3052;2162039090
REFT;3052;2195563377
GPST;3053;2262038367
REFT;3053;2295562655
GPST;3054;2362037645
REFT;3054;2395561932
GPST;3055;2462036922
REFT;3055;2495561211
GPST;3056;2562036202
REFT;3056;2595560491
GPST;3057;2662035482
REFT;3057;2695559770
GPST;3058;2762034762
REFT;3058;2795559050
GPST;3059;2862034044
REFT;3059;2895558331
GPST;3060;2962033323
REFT;3060;2995557613
GPST;3061;3062032606
REFT;3061;3095556894
GPST;3062;3162031882
REFT;3062;3195556168
GPST;3063;3262031158
REFT;3063;3295555445
GPST;3064;3362030435
REFT;3064;3395554721
GPST;3065;3462029711
REFT;3065;3495553998
GPST;3066;3562028988
REFT;3066;3595553275
GPST;3067;3662028266
REFT;3067;3695552553
GPST;3068;3762027544
REFT;3068;3795551831
GPST;3069;3862026823
REFT;3069;3895551109
GPST;3070;3962026102
REFT;3070;3995550388
GPST;3071;4062025380
REFT;3071;4095549668
GPST;3072;4162024660
REFT;3072;4195548947
GPST;3073;4262023940
REFT;3073;580931
GPST;3074;67055925
REFT;3074;100580211
GPST;3075;167055200
REFT;3075;200579484
GPST;3076;267054474
REFT;3076;300578758
GPST;3077;367053750
REFT;3077;400578033
GPST;3078;467053023
REFT;3078;500577308
GPST;3079;567052299
REFT;3079;600576584
GPST;3080;667051576
REFT;3080;700575860
GPST;3081;767050854
REFT;3081;800575139
GPST;3082;867050133
REFT;3082;900574418
GPST;3083;967049411
REFT;3083;1000573697
GPST;3084;1067048690
REFT;3084;1100572976
GPST;3085;1167047970
REFT;3085;1200572255
GPST;3086;1267047250
REFT;3086;1300571535
GPST;3087;1367046530
REFT;3087;1400570814
GPST;3088;1467045805
REFT;3088;1500570089
GPST;3089;1567045081
REFT;3089;1600569364
GPST;3090;1667044354
REFT;3090;1700568639
GPST;3091;1767043630
REFT;3091;1800567915
GPST;3092;1867042907
REFT;3092;1900567191
GPST;3093;1967042184
REFT;3093;2000566468
GPST;3094;2067041462
REFT;3094;2100565745
GPST;3095;2167040740
REFT;3095;2200565023
GPST;3096;2267040018
REFT;3096;2300564301
GPST;3097;2367039298
REFT;3097;2400563580
GPST;3098;2467038576
REFT;3098;2500562860
GPST;3099;2567037856
REFT;3099;2600562140
GPST;3100;2667037136
REFT;3100;2700561419
GPST;3101;2767036417
REFT;3101;2800560700
GPST;3102;2867035694
REFT;3102;2900559974
GPST;3103;2967034967
REFT;3103;3000559249
GPST;3104;3067034244
REFT;3104;3100558526
GPST;3105;3167033521
REFT;3105;3200557802
GPST;3106;3267032796
REFT;3106;3300557079
GPST;3107;3367032074
REFT;3107;3400556357
GPST;3108;3467031353
REFT;3108;3500555635
GPST;3109;3567030632
REFT;3109;3600554914
GPST;3110;3667029910
REFT;3110;3700554193
GPST;3111;3767029191
REFT;3111;3800553474
GPST;3112;3867028474
REFT;3112;3900552757
GPST;3113;3967027755
REFT;3113;4000552040
GPST;3114;4067027039
REFT;3114;4100551323
GPST;3115;4167026315
REFT;3115;4200550598
GPST;3116;4267025591
REFT;3116;5582578
GPST;3117;72057572
REFT;3117;105581854
GPST;3118;172056850
REFT;3118;205581132
GPST;3119;272056126
REFT;3119;305580410
GPST;3120;372055405
REFT;3120;405579689
GPST;3121;472054685
REFT;3121;505578968
GPST;3122;572053965
REFT;3122;605578247
GPST;3123;672053243
REFT;3123;705577527
GPST;3124;772052524
REFT;3124;805576808
GPST;3125;872051807
REFT;3125;905576091
GPST;3126;972051090
REFT;3126;1005575373
GPST;3127;1072050371
REFT;3127;1105574655
GPST;3128;1172049648
REFT;3128;1205573929
GPST;3129;1272048923
REFT;3129;1305573204
GPST;3130;1372048200
REFT;3130;1405572480
GPST;3131;1472047474
REFT;3131;1505571756
GPST;3132;1572046751
REFT;3132;1605571033
GPST;3133;1672046029
REFT;3133;1705570310
GPST;3134;1772045307
REFT;3134;1805569589
GPST;3135;1872044585
REFT;3135;1905568868
GPST;3136;1972043864
REFT;3136;2005568147
GPST;3137;2072043143
REFT;3137;2105567426
GPST;3138;2172042421
REFT;3138;2205566705
GPST;3139;2272041702
REFT;3139;2305565985
GPST;3140;2372040983
REFT;3140;2405565266
GPST;3141;2472040265
REFT;3141;2505564548
GPST;3142;2572039546
REFT;3142;2605563831
GPST;3143;2672038825
REFT;3143;2705563107
GPST;3144;2772038102
REFT;3144;2805562384
GPST;3145;2872037377
REFT;3145;2905561661
GPST;3146;2972036654
REFT;3146;3005560938
GPST;3147;3072035933
REFT;3147;3105560216
GPST;3148;3172035211
REFT;3148;3205559494
GPST;3149;3272034488
REFT;3149;3305558772
GPST;3150;3372033767
REFT;3150;3405558051
GPST;3151;3472033047
REFT;3151;3505557331
GPST;3152;3572032327
REFT;3152;3605556611
GPST;3153;3672031606
REFT;3153;3705555891
GPST;3154;3772030887
REFT;3154;3805555173
GPST;3155;3872030170
REFT;3155;3905554455
GPST;3156;3972029446
REFT;3156;4005553730
GPST;3157;4072028721
REFT;3157;4105553005
GPST;3158;4172027996
REFT;3158;4205552280
GPST;3159;4272027274
REFT;3159;10584261
GPST;3160;77059254
REFT;3160;110583539
GPST;3161;177058531
REFT;3161;210582816
GPST;3162;277057810
REFT;3162;310582094
GPST;3163;377057086
REFT;3163;410581373
GPST;3164;477056365
REFT;3164;510580651
GPST;3165;577055645
REFT;3165;610579930
GPST;3166;677054925
REFT;3166;710579210
GPST;3167;777054203
REFT;3167;810578490
GPST;3168;877053485
REFT;3168;910577772
GPST;3169;977052767
REFT;3169;1010577053
GPST;3170;1077052049
REFT;3170;1110576334
GPST;3171;1177051323
REFT;3171;1210575608
GPST;3172;1277050599
REFT;3172;1310574884
GPST;3173;1377049875
REFT;3173;1410574160
GPST;3174;1477049152
REFT;3174;1510573436
GPST;3175;1577048426
REFT;3175;1610572712
GPST;3176;1677047703
REFT;3176;1710571988
GPST;3177;1777046980
REFT;3177;1810571265
GPST;3178;1877046258
REFT;3178;1910570543
GPST;3179;1977045535
REFT;3179;2010569821
GPST;3180;2077044815
REFT;3180;2110569101
GPST;3181;2177044096
REFT;3181;2210568382
GPST;3182;2277043377
REFT;3182;2310567663
GPST;3183;2377042657
REFT;3183;2410566945
GPST;3184;2477041940
REFT;3184;2510566225
GPST;3185;2577041215
REFT;3185;2610565500
GPST;3186;2677040491
REFT;3186;2710564774
GPST;3187;2777039766
REFT;3187;2810564050
GPST;3188;2877039040
REFT;3188;2910563326
GPST;3189;2977038317
REFT;3189;3010562602
GPST;3190;3077037596
REFT;3190;3110561881
GPST;3191;3177036875
REFT;3191;3210561159
GPST;3192;3277036152
REFT;3192;3310560439
GPST;3193;3377035433
REFT;3193;3410559718
GPST;3194;3477034713
REFT;3194;3510558999
GPST;3195;3577033994
REFT;3195;3610558279
GPST;3196;3677033273
REFT;3196;3710557560
GPST;3197;3777032552
REFT;3197;3810556836
GPST;3198;3877031827
REFT;3198;3910556111
GPST;3199;3977031102
REFT;3199;4010555385
GPST;3200;4077030375
REFT;3200;4110554660
GPST;3201;4177029650
REFT;3201;4210553935
GPST;3202;4277028926
REFT;3202;15585915
GPST;3203;82060906
REFT;3203;115585190
GPST;3204;182060181
REFT;3204;215584466
GPST;3205;282059457
REFT;3205;315583743
GPST;3206;382058735
REFT;3206;415583020
GPST;3207;482058013
REFT;3207;515582298
GPST;3208;582057290
REFT;3208;615581576
GPST;3209;682056569
REFT;3209;715580855
GPST;3210;782055848
REFT;3210;815580135
GPST;3211;882055127
REFT;3211;915579416
GPST;3212;982054404
REFT;3212;1015578689
GPST;3213;1082053678
REFT;3213;1115577962
GPST;3214;1182052952
REFT;3214;1215577236
GPST;3215;1282052224
REFT;3215;1315576511
GPST;3216;1382051500
REFT;3216;1415575786
GPST;3217;1482050776
REFT;3217;1515575062
GPST;3218;1582050054
REFT;3218;1615574340
GPST;3219;1682049330
REFT;3219;1715573617
GPST;3220;1782048608
REFT;3220;1815572896
GPST;3221;1882047887
REFT;3221;1915572174
GPST;3222;1982047167
REFT;3222;2015571453
GPST;3223;2082046445
REFT;3223;2115570733
GPST;3224;2182045726
REFT;3224;2215570014
GPST;3225;2282045007
REFT;3225;2315569294
GPST;3226;2382044289
REFT;3226;2415568576
GPST;3227;2482043570
REFT;3227;2515567855
GPST;3228;2582042847
REFT;3228;2615567131
GPST;3229;2682042122
REFT;3229;2715566408
GPST;3230;2782041400
REFT;3230;2815565686
GPST;3231;2882040678
REFT;3231;2915564964
GPST;3232;2982039957
REFT;3232;3015564243
GPST;3233;3082039238
REFT;3233;3115563523
GPST;3234;3182038516
REFT;3234;3215562804
GPST;3235;3282037798
REFT;3235;3315562085
GPST;3236;3382037081
REFT;3236;3415561368
GPST;3237;3482036364
REFT;3237;3515560651
GPST;3238;3582035648
REFT;3238;3615559934
GPST;3239;3682034933
REFT;3239;3715559219
GPST;3240;3782034213
REFT;3240;3815558498
GPST;3241;3882033491
REFT;3241;3915557775
GPST;3242;3982032769
REFT;3242;4015557053
GPST;3243;4082032047
REFT;3243;4115556331
GPST;3244;4182031324
REFT;3244;4215555609
GPST;3245;4282030603
REFT;3245;20587592
GPST;3246;87062586
REFT;3246;120586871
GPST;3247;187061866
REFT;3247;220586151
GPST;3248;287061144
REFT;3248;320585431
GPST;3249;387060425
REFT;3249;420584711
GPST;3250;487059707
REFT;3250;520583993
GPST;3251;587058989
REFT;3251;620583275
GPST;3252;687058270
REFT;3252;720582557
GPST;3253;787057554
REFT;3253;820581841
GPST;3254;887056834
REFT;3254;920581118
GPST;3255;987056112
REFT;3255;1020580395
GPST;3256;1087055388
REFT;3256;1120579674
GPST;3257;1187054668
REFT;3257;1220578953
GPST;3258;1287053948
REFT;3258;1320578233
GPST;3259;1387053227
REFT;3259;1420577514
GPST;3260;1487052509
REFT;3260;1520576796
GPST;3261;1587051792
REFT;3261;1620576078
GPST;3262;1687051075
REFT;3262;1720575361
GPST;3263;1787050356
REFT;3263;1820574643
GPST;3264;1887049640
REFT;3264;1920573927
GPST;3265;1987048925
REFT;3265;2020573212
GPST;3266;2087048208
REFT;3266;2120572496
GPST;3267;2187047489
REFT;3267;2220571775
GPST;3268;2287046767
REFT;3268;2320571052
GPST;3269;2387046046
REFT;3269;2420570330
GPST;3270;2487045323
REFT;3270;2520569609
GPST;3271;2587044602
REFT;3271;2620568887
GPST;3272;2687043881
